date,investment,cy_invested,reserve_amt,current,today_pnl_amount,today_pnl_percentage,curr_pnl_amount,curr_pnl_percentage,cy_pnl_amount,cy_pnl_percentage,total_profit,total_loss,overall_pnl_amount,overall_pnl_percentage,total_booked_amt,total_booked_percentage,cy_booked_amt,cy_booked_percentage,py_booked_amt,py_booked_percentage,estimate_st,est_st_pnl_amount,est_st_pnl_percentage,estimate_lt,est_lt_pnl_amount,est_lt_pnl_percentage,cagr
09-01-2026,12982407,15680407,1680,14103185.0,-162543.0,-1.14,-2804509.0,-17.89,-1375509.0,-8.77,166234.0,-2970742.0,1322491.0,10.19,4127000,31.79,1429000,10.13,2698000,20.78,23453353.0,9350168.0,66.3,28135900.0,14032715.0,99.5,4.5
12-01-2026,12982407,15680407,1680,14079652.0,-25185.0,-0.18,-2828042.0,-18.04,-1399042.0,-8.92,177083.0,-3005124.0,1298958.0,10.01,4127000,31.79,1429000,10.15,2698000,20.78,23453352.0,9373700.0,66.58,28135899.0,14056247.0,99.83,4.4
13-01-2026,12982407,15680407,1680,14062059.0,-17593.0,-0.12,-2845635.0,-18.15,-1416635.0,-9.03,176520.0,-3022155.0,1281365.0,9.87,4127000,31.79,1429000,10.16,2698000,20.78,23453353.0,9391294.0,66.78,28135900.0,14073841.0,100.08,4.32
14-01-2026,12982407,15680407,1680,14027726.0,-34333.0,-0.24,-2879968.0,-18.37,-1450968.0,-9.25,160657.0,-3040624.0,1247032.0,9.61,4127000,31.79,1429000,10.19,2698000,20.78,23453352.0,9425626.0,67.19,28135900.0,14108174.0,100.57,4.18
16-01-2026,12982407,15680407,1680,14002907.0,-24819.0,-0.18,-2904787.0,-18.52,-1475787.0,-9.41,189408.0,-3094189.0,1222213.0,9.41,4127000,31.79,1429000,10.21,2698000,20.78,23453354.0,9450447.0,67.49,28135901.0,14132994.0,100.93,4.07
19-01-2026,12982407,15680407,1680,13914898.0,-88009.0,-0.63,-2992796.0,-19.09,-1563796.0,-9.97,163518.0,-3156312.0,1134204.0,8.74,4127000,31.79,1429000,10.27,2698000,20.78,23443032.0,9528134.0,68.47,28125579.0,14210681.0,102.13,3.71
20-01-2026,12982407,15680407,1680,13588392.0,-326506.0,-2.35,-3319302.0,-21.17,-1890302.0,-12.06,126792.0,-3446090.0,807698.0,6.22,4127000,31.79,1429000,10.52,2698000,20.78,23443032.0,9854640.0,72.52,28125579.0,14537187.0,106.98,2.43
21-01-2026,12982407,15680407,1680,13533671.0,-54721.0,-0.4,-3374023.0,-21.52,-1945023.0,-12.4,117394.0,-3491412.0,752977.0,5.8,4127000,31.79,1429000,10.56,2698000,20.78,23443032.0,9909361.0,73.22,28125579.0,14591908.0,107.82,2.21
22-01-2026,12982407,15680407,1680,13686953.0,153282.0,1.13,-3220741.0,-20.54,-1791741.0,-11.43,138134.0,-3358874.0,906259.0,6.98,4127000,31.79,1429000,10.44,2698000,20.78,23443032.0,9756079.0,71.28,28125579.0,14438626.0,105.49,2.81
23-01-2026,12982407,15680407,1680,13523998.0,-162115.0,-1.18,-3383696.0,-21.58,-1954696.0,-12.47,131163.0,-3514859.0,743304.0,5.73,4127000,31.79,1429000,10.57,2698000,20.78,23441708.0,9917710.0,73.33,28124255.0,14600257.0,107.96,2.16
27-01-2026,12982407,15680407,1680,13496727.0,-27271.0,-0.2,-3410967.0,-21.75,-1981967.0,-12.64,140901.0,-3551870.0,716033.0,5.52,4127000,31.79,1429000,10.59,2698000,20.78,23441707.0,9944980.0,73.68,28124254.0,14627527.0,108.38,2.04
28-01-2026,12982407,15680407,1680,13668455.0,171728.0,1.27,-3239239.0,-20.66,-1810239.0,-11.54,155668.0,-3394912.0,887761.0,6.84,4127000,31.79,1429000,10.45,2698000,20.78,23441707.0,9773252.0,71.5,28116982.0,14448527.0,105.71,2.71
29-01-2026,12982407,15680407,1680,13605899.0,-62556.0,-0.46,-3301795.0,-21.06,-1872795.0,-11.94,144906.0,-3446697.0,825205.0,6.36,4127000,31.79,1429000,10.5,2698000,20.78,23441707.0,9835808.0,72.29,28116982.0,14511083.0,106.65,2.47
30-01-2026,12982407,15680407,1680,13725999.0,121535.0,0.89,-3181695.0,-20.29,-1752695.0,-11.18,154414.0,-3336107.0,945305.0,7.28,4127000,31.79,1429000,10.41,2698000,20.78,23441250.0,9715251.0,70.78,28114833.0,14388834.0,104.83,2.93
01-02-2026,12982407,15680407,1680,13563272.0,-71160.0,-0.52,-3344422.0,-21.33,-1915422.0,-12.22,121492.0,-3465916.0,782578.0,6.03,4127000,31.79,1429000,10.54,2698000,20.78,23441250.0,9877978.0,72.83,28114832.0,14551560.0,107.29,2.29
02-02-2026,12982407,15680407,3490,13633979.0,-18506.0,-0.14,-3315349.0,-21.14,-1841349.0,-11.74,88650.0,-3403996.0,856651.0,6.6,4172000,32.14,1474000,10.81,2698000,20.78,23499967.0,9865988.0,72.36,28259052.0,14625073.0,107.27,2.56
03-02-2026,12982407,15680407,3490,13909694.0,276823.0,2.03,-3039634.0,-19.38,-1565634.0,-9.98,144959.0,-3184592.0,1132366.0,8.72,4172000,32.14,1474000,10.6,2698000,20.78,23499967.0,9590273.0,68.95,28255050.0,14345356.0,103.13,3.61
04-02-2026,12982407,15680407,3490,13950807.0,52752.0,0.38,-2998521.0,-19.12,-1524521.0,-9.72,135832.0,-3134358.0,1173479.0,9.04,4172000,32.14,1474000,10.57,2698000,20.78,23492659.0,9541852.0,68.4,28237325.0,14286518.0,102.41,3.76
05-02-2026,12982407,15680407,3490,13900432.0,-47255.0,-0.34,-3048896.0,-19.44,-1574896.0,-10.04,122431.0,-3171328.0,1123104.0,8.65,4172000,32.14,1474000,10.6,2698000,20.78,23488006.0,9587574.0,68.97,28232673.0,14332241.0,103.11,3.57
06-02-2026,12982407,15680407,3490,13861010.0,-34012.0,-0.24,-3088318.0,-19.7,-1614318.0,-10.3,119496.0,-3207815.0,1083682.0,8.35,4172000,32.14,1474000,10.63,2698000,20.78,23488006.0,9626996.0,69.45,28219323.0,14358313.0,103.59,3.41
09-02-2026,12982407,15680407,3490,14064363.0,203353.0,1.47,-2884965.0,-18.4,-1410965.0,-9.0,147237.0,-3032202.0,1287035.0,9.91,4172000,32.14,1474000,10.48,2698000,20.78,23488006.0,9423643.0,67.0,28219323.0,14154960.0,100.64,4.16
10-02-2026,12982407,15680407,3490,14126907.0,62544.0,0.44,-2822421.0,-18.0,-1348421.0,-8.6,170172.0,-2992593.0,1349579.0,10.4,4172000,32.14,1474000,10.43,2698000,20.78,23488006.0,9361099.0,66.26,28219323.0,14092416.0,99.76,4.39
11-02-2026,12982407,15680407,3490,14083663.0,-42494.0,-0.3,-2865665.0,-18.28,-1391665.0,-8.88,164683.0,-3030348.0,1306335.0,10.06,4172000,32.14,1474000,10.47,2698000,20.78,23486887.0,9403224.0,66.77,28218204.0,14134541.0,100.36,4.22
12-02-2026,12982407,15680407,3490,13921184.0,-161243.0,-1.14,-3028144.0,-19.31,-1554144.0,-9.91,155055.0,-3183195.0,1143856.0,8.81,4172000,32.14,1474000,10.59,2698000,20.78,23486887.0,9565703.0,68.71,28215744.0,14294560.0,102.68,3.61
13-02-2026,12982407,15680407,3490,13700884.0,-219997.0,-1.58,-3248444.0,-20.72,-1774444.0,-11.32,126848.0,-3375293.0,923556.0,7.11,4172000,32.14,1474000,10.76,2698000,20.78,23485700.0,9784816.0,71.42,28214557.0,14513673.0,105.93,2.77
16-02-2026,13300407,15998407,498246,14207954.0,12314.0,0.09,-3236130.0,-20.23,-1668130.0,-10.43,121741.0,-3357872.0,1029870.0,7.74,4266000,32.07,1568000,11.04,2698000,20.29,23980456.0,9772502.0,68.78,28709313.0,14501359.0,102.07,3.43
17-02-2026,13300407,15998407,498246,14314721.0,106767.0,0.75,-3129363.0,-19.56,-1561363.0,-9.76,130661.0,-3260022.0,1136637.0,8.55,4266000,32.07,1568000,10.95,2698000,20.29,23980455.0,9665734.0,67.52,28709313.0,14394592.0,100.56,3.82
18-02-2026,13300407,15998407,498246,14324248.0,11562.0,0.08,-3119836.0,-19.5,-1551836.0,-9.7,142608.0,-3262443.0,1146164.0,8.62,4266000,32.07,1568000,10.95,2698000,20.29,23978117.0,9653869.0,67.4,28706975.0,14382727.0,100.41,3.85
18-02-2026,13300407,15998407,243746,14325632.0,13261.0,0.09,-3118094.0,-19.49,-1550094.0,-9.69,142608.0,-3260703.0,1147906.0,8.63,4266000,32.07,1568000,10.95,2698000,20.29,24105214.0,9779582.0,68.27,28793858.0,14468226.0,101.0,3.86
19-02-2026,13300407,15998407,243746,14092487.0,-233145.0,-1.63,-3351239.0,-20.95,-1783239.0,-11.15,97901.0,-3449144.0,914761.0,6.88,4266000,32.07,1568000,11.13,2698000,20.29,24105213.0,10012726.0,71.05,28793857.0,14701370.0,104.32,2.99
20-02-2026,13300407,15998407,243746,14101735.0,10389.0,0.07,-3341991.0,-20.89,-1773991.0,-11.09,113345.0,-3455332.0,924009.0,6.95,4266000,32.07,1568000,11.12,2698000,20.29,24105213.0,10003478.0,70.94,28793857.0,14692122.0,104.19,3.02
23-02-2026,13300407,15998407,243746,14144731.0,42996.0,0.3,-3298995.0,-20.62,-1730995.0,-10.82,145196.0,-3444189.0,967005.0,7.27,4266000,32.07,1568000,11.09,2698000,20.29,24105213.0,9960482.0,70.42,28793857.0,14649126.0,103.57,3.17
24-02-2026,13300407,15998407,243746,14022570.0,-122161.0,-0.86,-3421156.0,-21.38,-1853156.0,-11.58,133536.0,-3554690.0,844844.0,6.35,4266000,32.07,1568000,11.18,2698000,20.29,24105212.0,10082642.0,71.9,28793856.0,14771286.0,105.34,2.71
25-02-2026,13300407,15998407,243746,14058855.0,35395.0,0.25,-3384871.0,-21.16,-1816871.0,-11.36,151285.0,-3536160.0,881129.0,6.62,4266000,32.07,1568000,11.15,2698000,20.29,24105214.0,10046359.0,71.46,28793858.0,14735003.0,104.81,2.84
25-02-2026,13300407,15998407,243746,14058855.0,35395.0,0.25,-3384871.0,-21.16,-1816871.0,-11.36,151285.0,-3536160.0,881129.0,6.62,4266000,32.07,1568000,11.15,2698000,20.29,24105214.0,10046359.0,71.46,28793858.0,14735003.0,104.81,2.84
26-02-2026,13300407,15998407,243746,13818412.0,39671.0,0.29,-3625314.0,-22.66,-2057314.0,-12.86,152929.0,-3778247.0,640686.0,4.82,4266000,32.07,1568000,11.35,2698000,20.29,24105212.0,10286800.0,74.44,28369773.0,14551361.0,105.3,1.95
27-02-2026,13300407,15998407,243746,13701530.0,-116882.0,-0.85,-3742196.0,-23.39,-2174196.0,-13.59,135450.0,-3877644.0,523804.0,3.94,4266000,32.07,1568000,11.44,2698000,20.29,24105213.0,10403683.0,75.93,28378588.0,14677058.0,107.12,1.51
02-03-2026,13300407,15998407,243746,13431036.0,-270494.0,-1.97,-4012690.0,-25.08,-2444690.0,-15.28,116383.0,-4129079.0,253310.0,1.9,4266000,32.07,1568000,11.67,2698000,20.29,24105213.0,10674177.0,79.47,28378588.0,14947552.0,111.29,0.49
03-03-2026,13300407,15998407,243746,13685646.0,-278234.0,-1.99,-3757830.0,-23.49,-2189830.0,-13.69,116383.0,-3874219.0,508170.0,3.82,4266000,32.07,1568000,11.46,2698000,20.29,24104838.0,10419192.0,76.13,28793860.0,15108214.0,110.39,1.45
04-03-2026,13300407,15998407,243746,13429261.0,-256385.0,-1.87,-4014215.0,-25.09,-2446215.0,-15.29,78536.0,-4092754.0,251785.0,1.89,4266000,32.07,1568000,11.68,2698000,20.29,24104837.0,10675576.0,79.49,28793858.0,15364597.0,114.41,0.49
05-03-2026,13300407,15998407,243746,13551532.0,122271.0,0.91,-3891944.0,-24.33,-2323944.0,-14.53,101409.0,-3993352.0,374056.0,2.81,4266000,32.07,1568000,11.57,2698000,20.29,24104838.0,10553306.0,77.88,28793859.0,15242327.0,112.48,0.94
06-03-2026,13550407,16248407,66246,13767952.0,-36656.0,-0.27,-3924548.0,-24.15,-2356548.0,-14.5,115589.0,-4040144.0,341452.0,2.52,4266000,31.48,1568000,11.39,2698000,19.91,24728331.0,10960379.0,79.61,29621540.0,15853588.0,115.15,0.81
09-03-2026,13550407,16248407,66246,13525265.0,-242687.0,-1.76,-4167235.0,-25.65,-2599235.0,-16.0,95538.0,-4262772.0,98765.0,0.73,4266000,31.48,1568000,11.59,2698000,19.91,24728330.0,11203065.0,82.83,29621540.0,16096275.0,119.01,-0.09
10-03-2026,13550407,16248407,66246,13738561.0,213296.0,1.58,-3953939.0,-24.33,-2385939.0,-14.68,110517.0,-4064457.0,312061.0,2.3,4266000,31.48,1568000,11.41,2698000,19.91,24728330.0,10989769.0,79.99,29621540.0,15882979.0,115.61,0.7
11-03-2026,13550407,16248407,66246,13663830.0,-74731.0,-0.54,-4028670.0,-24.79,-2460670.0,-15.14,105588.0,-4134259.0,237330.0,1.75,4266000,31.48,1568000,11.48,2698000,19.91,24728330.0,11064500.0,80.98,29621540.0,15957710.0,116.79,0.42
12-03-2026,13550407,16248407,66246,13577211.0,-86619.0,-0.63,-4115289.0,-25.33,-2547289.0,-15.68,116222.0,-4231510.0,150711.0,1.11,4266000,31.48,1568000,11.55,2698000,19.91,24728329.0,11151118.0,82.13,29621539.0,16044328.0,118.17,0.1
13-03-2026,13550407,16248407,66246,13309140.0,-268071.0,-1.97,-4383360.0,-26.98,-2815360.0,-17.33,100366.0,-4483724.0,-117360.0,-0.87,4266000,31.48,1568000,11.78,2698000,19.91,24728332.0,11419192.0,85.8,29621541.0,16312401.0,122.57,-0.9
16-03-2026,13550407,16248407,1613,13187281.0,-114013.0,-0.86,-4525010.0,-27.85,-2936010.0,-18.07,67758.0,-4592766.0,-238010.0,-1.76,4287000,31.64,1589000,12.05,2698000,19.91,24788162.0,11600881.0,87.97,29681371.0,16494090.0,125.08,-1.35
17-03-2026,13550407,16248407,1613,13191760.0,4479.0,0.03,-4520531.0,-27.82,-2931531.0,-18.04,77951.0,-4598484.0,-233531.0,-1.72,4287000,31.64,1589000,12.05,2698000,19.91,24788161.0,11596401.0,87.91,29681370.0,16489610.0,125.0,-1.33
18-03-2026,13550407,16248407,1613,13451503.0,259743.0,1.97,-4260788.0,-26.22,-2671788.0,-16.44,82587.0,-4343372.0,26212.0,0.19,4287000,31.64,1589000,11.81,2698000,19.91,24788162.0,11336659.0,84.28,29681372.0,16229869.0,120.65,-0.36
19-03-2026,13550407,16248407,1613,13093835.0,-357668.0,-2.66,-4618456.0,-28.42,-3029456.0,-18.64,58260.0,-4676711.0,-331456.0,-2.45,4287000,31.64,1589000,12.14,2698000,19.91,24788162.0,11694327.0,89.31,29681371.0,16587536.0,126.68,-1.7
20-03-2026,13550407,16248407,1613,13150672.0,58597.0,0.45,-4561619.0,-28.07,-2972619.0,-18.29,64140.0,-4625755.0,-274619.0,-2.03,4287000,31.64,1589000,12.08,2698000,19.91,24788160.0,11637488.0,88.49,29678207.0,16527535.0,125.68,-1.48
23-03-2026,13550407,16248407,1613,12671159.0,-479513.0,-3.65,-5041132.0,-31.03,-3452132.0,-21.25,31937.0,-5073067.0,-754132.0,-5.57,4287000,31.64,1589000,12.54,2698000,19.91,24788162.0,12117003.0,95.63,29678209.0,17007050.0,134.22,-3.28
24-03-2026,13550407,16248407,1613,12912690.0,241531.0,1.91,-4799601.0,-29.54,-3210601.0,-19.76,42538.0,-4842139.0,-512601.0,-3.78,4287000,31.64,1589000,12.31,2698000,19.91,24788162.0,11875472.0,91.97,29678209.0,16765519.0,129.84,-2.36
25-03-2026,13550407,16248407,1613,13142895.0,230205.0,1.78,-4569396.0,-28.12,-2980396.0,-18.34,58127.0,-4627523.0,-282396.0,-2.08,4287000,31.64,1589000,12.09,2698000,19.91,24788162.0,11645267.0,88.61,29678209.0,16535314.0,125.81,-1.5
27-03-2026,13550407,16248407,1613,12796117.0,-344591.0,-2.62,-4916174.0,-30.26,-3327174.0,-20.48,41269.0,-4957438.0,-629174.0,-4.64,4287000,31.64,1589000,12.42,2698000,19.91,24788162.0,11992045.0,93.72,29674871.0,16878754.0,131.91,-2.79
30-03-2026,13550407,16248407,1613,12438778.0,-357339.0,-2.79,-5273513.0,-32.46,-3684513.0,-22.68,23573.0,-5297086.0,-986513.0,-7.28,4287000,31.64,1589000,12.77,2698000,19.91,24788162.0,12349384.0,99.28,29674872.0,17236094.0,138.57,-4.14
01-04-2026,13550407,16248407,1613,12887190.0,448412.0,3.6,-4825101.0,-29.7,-3236101.0,-19.92,37793.0,-4862895.0,-538101.0,-3.97,4287000,31.64,1589000,12.33,2698000,19.91,24788162.0,11900972.0,92.35,29674871.0,16787681.0,130.27,-2.43
02-04-2026,13550407,16248407,1613,12942451.0,55261.0,0.43,-4769840.0,-29.36,-3180840.0,-19.58,46858.0,-4816699.0,-482840.0,-3.56,4287000,31.64,1589000,12.28,2698000,19.91,24788162.0,11845711.0,91.53,29674871.0,16732420.0,129.28,-2.22
06-04-2026,13550407,16248407,1613,13092092.0,149641.0,1.16,-4620199.0,-28.43,-3031199.0,-18.66,65385.0,-4685583.0,-333199.0,-2.46,4287000,31.64,1589000,12.14,2698000,19.91,24788161.0,11696069.0,89.34,29674870.0,16582778.0,126.66,-1.66
07-04-2026,13550407,16248407,1613,13162357.0,70265.0,0.54,-4549934.0,-28.0,-2960934.0,-18.22,64198.0,-4614129.0,-262934.0,-1.94,4287000,31.64,1589000,12.07,2698000,19.91,24788160.0,11625803.0,88.33,29674870.0,16512513.0,125.45,-1.4
08-04-2026,13550407,16248407,1613,13642513.0,480475.0,3.65,-4069778.0,-25.05,-2480778.0,-15.27,106505.0,-4176281.0,217222.0,1.6,4287000,31.64,1589000,11.65,2698000,19.91,24787625.0,11145112.0,81.69,29674334.0,16031821.0,117.51,0.33
09-04-2026,13550407,16248407,1613,13638392.0,-4121.0,-0.03,-4073899.0,-25.07,-2484899.0,-15.29,129363.0,-4203263.0,213101.0,1.57,4287000,31.64,1589000,11.65,2698000,19.91,24787625.0,11149233.0,81.75,29674334.0,16035942.0,117.58,0.31
10-04-2026,13550407,16248407,1613,13827586.0,189194.0,1.39,-3884705.0,-23.91,-2295705.0,-14.13,144794.0,-4029496.0,402295.0,2.97,4287000,31.64,1589000,11.49,2698000,19.91,24787626.0,10960040.0,79.26,29674336.0,15846750.0,114.6,0.98
13-04-2026,13550407,16248407,1613,13755150.0,-72436.0,-0.52,-3957141.0,-24.35,-2368141.0,-14.57,152200.0,-4109343.0,329859.0,2.43,4287000,31.64,1589000,11.55,2698000,19.91,24787627.0,11032477.0,80.21,29674336.0,15919186.0,115.73,0.72
15-04-2026,13550407,17837407,1613,14111226.0,356076.0,2.59,-3601065.0,-20.19,-3601065.0,-20.19,191799.0,-3792867.0,685935.0,5.06,4287000,31.64,0,0.0,4287000,31.64,24787627.0,10676401.0,75.66,29674336.0,15563110.0,110.29,1.96
16-04-2026,13550407,17837407,1613,14216172.0,104946.0,0.74,-3496119.0,-19.6,-3496119.0,-19.6,188907.0,-3685026.0,790881.0,5.84,4287000,31.64,0,0.0,4287000,31.64,24787625.0,10571453.0,74.36,29674334.0,15458162.0,108.74,2.32
17-04-2026,13550407,17837407,1613,14045835.0,195425.0,1.41,-3361456.0,-18.84,-3265456.0,-18.31,161730.0,-3523188.0,1021544.0,7.54,4383000,32.35,96000,0.68,4287000,31.64,24408876.0,10363041.0,73.78,29216260.0,15170425.0,108.01,1.73
20-04-2026,13550407,17837407,400657,14375606.0,-69273.0,-0.48,-3430729.0,-19.23,-3334729.0,-18.7,169767.0,-3600496.0,952271.0,7.03,4383000,32.35,96000,0.67,4287000,31.64,24807920.0,10432314.0,72.57,29615304.0,15239698.0,106.01,2.84
21-04-2026,13750407,18037407,1843,14691205.0,118759.0,0.81,-3315071.0,-18.38,-3219071.0,-17.85,179814.0,-3494884.0,1067929.0,7.77,4383000,31.88,96000,0.65,4287000,31.18,25220359.0,10529154.0,71.67,30027743.0,15336538.0,104.39,3.21
22-04-2026,13750407,18037407,375080,14768143.0,51941.0,0.35,-3349751.0,-18.57,-3141751.0,-17.42,115762.0,-3465512.0,1145249.0,8.33,4495000,32.69,208000,1.41,4287000,31.18,25212763.0,10444620.0,70.72,29972049.0,15203906.0,102.95,3.46
23-04-2026,13950407,18237407,1490,14876273.0,-96704.0,-0.65,-3441173.0,-18.87,-3233173.0,-17.73,109646.0,-3550819.0,1053827.0,7.55,4495000,32.22,208000,1.4,4287000,30.73,25556471.0,10680198.0,71.79,30315758.0,15439485.0,103.79,3.23
24-04-2026,13950407,18237407,1490,14670005.0,-202500.0,-1.36,-3647441.0,-20.0,-3439441.0,-18.86,98681.0,-3746121.0,847559.0,6.08,4495000,32.22,208000,1.42,4287000,30.73,25550845.0,10880840.0,74.17,30310131.0,15640126.0,106.61,2.52
27-04-2026,13950407,18237407,1490,14967493.0,297488.0,2.03,-3349953.0,-18.37,-3141953.0,-17.23,142428.0,-3492378.0,1145047.0,8.21,4495000,32.22,208000,1.39,4287000,30.73,25550845.0,10583352.0,70.71,30310132.0,15342639.0,102.51,3.52
28-04-2026,13950407,18237407,1490,14876155.0,-91338.0,-0.61,-3441291.0,-18.87,-3233291.0,-17.73,138619.0,-3579912.0,1053709.0,7.55,4495000,32.22,208000,1.4,4287000,30.73,25550845.0,10674690.0,71.76,30310132.0,15433977.0,103.75,3.21
29-04-2026,13950407,18237407,1490,14934917.0,58762.0,0.4,-3382529.0,-18.55,-3174529.0,-17.41,146980.0,-3529504.0,1112471.0,7.97,4495000,32.22,208000,1.39,4287000,30.73,25550845.0,10615928.0,71.08,30310131.0,15375214.0,102.95,3.4
30-04-2026,13950407,18237407,1490,14769538.0,-163224.0,-1.09,-3547908.0,-19.45,-3339908.0,-18.31,129391.0,-3677297.0,947092.0,6.79,4495000,32.22,208000,1.41,4287000,30.73,25543827.0,10774289.0,72.95,30303113.0,15533575.0,105.17,2.84
04-05-2026,13950407,18237407,1490,14895550.0,126012.0,0.85,-3421896.0,-18.76,-3213896.0,-17.62,130481.0,-3552382.0,1073104.0,7.69,4495000,32.22,208000,1.4,4287000,30.73,25543290.0,10647740.0,71.48,30302576.0,15407026.0,103.43,3.25
05-05-2026,13950407,18237407,1490,14941844.0,46294.0,0.31,-3375602.0,-18.51,-3167602.0,-17.37,140579.0,-3516178.0,1119398.0,8.02,4495000,32.22,208000,1.39,4287000,30.73,25543825.0,10601981.0,70.95,30303112.0,15361268.0,102.81,3.4
06-05-2026,13950407,18237407,1490,15118341.0,176497.0,1.18,-3199105.0,-17.54,-2991105.0,-16.4,174052.0,-3373155.0,1295895.0,9.29,4495000,32.22,208000,1.38,4287000,30.73,25543825.0,10425484.0,68.96,30303112.0,15184771.0,100.44,3.98
07-05-2026,13950407,18237407,1490,15216344.0,98003.0,0.65,-3101102.0,-17.0,-2893102.0,-15.86,213407.0,-3314511.0,1393898.0,9.99,4495000,32.22,208000,1.37,4287000,30.73,25543827.0,10327483.0,67.87,30303113.0,15086769.0,99.15,4.3
08-05-2026,13950407,18237407,1490,15266251.0,51221.0,0.34,-3051195.0,-16.73,-2843195.0,-15.59,231621.0,-3282818.0,1443805.0,10.35,4495000,32.22,208000,1.36,4287000,30.73,25543825.0,10277574.0,67.32,30296485.0,15030234.0,98.45,4.46
11-05-2026,13950407,18237407,1490,15073734.0,-192517.0,-1.26,-3243712.0,-17.79,-3035712.0,-16.65,207806.0,-3451518.0,1251288.0,8.97,4495000,32.22,208000,1.38,4287000,30.73,25543826.0,10470092.0,69.46,30296486.0,15222752.0,100.99,3.81
12-05-2026,13950407,18237407,1490,14680320.0,-392749.0,-2.61,-3637126.0,-19.94,-3429126.0,-18.8,161123.0,-3798249.0,857874.0,6.15,4495000,32.22,208000,1.42,4287000,30.73,25542857.0,10862537.0,73.99,30295516.0,15615196.0,106.37,2.5
13-05-2026,13950407,18237407,1490,14722311.0,41991.0,0.29,-3595135.0,-19.71,-3387135.0,-18.57,164341.0,-3759475.0,899865.0,6.45,4495000,32.22,208000,1.41,4287000,30.73,25542855.0,10820544.0,73.5,30295515.0,15573204.0,105.78,2.63
14-05-2026,13950407,18237407,1490,14819035.0,96724.0,0.66,-3498411.0,-19.18,-3290411.0,-18.04,205944.0,-3704357.0,996589.0,7.14,4495000,32.22,208000,1.4,4287000,30.73,25542854.0,10723819.0,72.37,30295514.0,15476479.0,104.44,2.95
15-05-2026,13950407,18237407,1490,14823665.0,7344.0,0.05,-3493781.0,-19.16,-3285781.0,-18.02,200753.0,-3694536.0,1001219.0,7.18,4495000,32.22,208000,1.4,4287000,30.73,25542857.0,10719192.0,72.31,30289668.0,15466003.0,104.33,2.96
18-05-2026,13950407,18237407,1490,14697301.0,-126364.0,-0.85,-3620145.0,-19.85,-3412145.0,-18.71,179784.0,-3799929.0,874855.0,6.27,4495000,32.22,208000,1.42,4287000,30.73,25542856.0,10845555.0,73.79,30289667.0,15592366.0,106.09,2.53
19-05-2026,13950407,18237407,1490,14814692.0,117391.0,0.8,-3502754.0,-19.21,-3294754.0,-18.07,198915.0,-3701669.0,992246.0,7.11,4495000,32.22,208000,1.4,4287000,30.73,25542856.0,10728164.0,72.42,30289667.0,15474975.0,104.46,2.92
20-05-2026,13950407,18237407,1490,14780984.0,-33708.0,-0.23,-3536462.0,-19.39,-3328462.0,-18.25,196225.0,-3732687.0,958538.0,6.87,4495000,32.22,208000,1.41,4287000,30.73,25542857.0,10761873.0,72.81,30289668.0,15508684.0,104.92,2.8
21-05-2026,13950407,18237407,1490,14825198.0,44214.0,0.3,-3492248.0,-19.15,-3284248.0,-18.01,189835.0,-3682088.0,1002752.0,7.19,4495000,32.22,208000,1.4,4287000,30.73,25542857.0,10717659.0,72.29,30289668.0,15464470.0,104.31,2.95
22-05-2026,13950407,18237407,1490,14879782.0,57079.0,0.39,-3437664.0,-18.85,-3229664.0,-17.71,199684.0,-3637350.0,1057336.0,7.58,4495000,32.22,208000,1.4,4287000,30.73,25540706.0,10660924.0,71.65,30284257.0,15404475.0,103.53,3.12
25-05-2026,13950407,18237407,1490,14991954.0,116388.0,0.78,-3325492.0,-18.23,-3117492.0,-17.09,221940.0,-3547423.0,1169508.0,8.38,4495000,32.22,208000,1.39,4287000,30.73,25532864.0,10540910.0,70.31,30276414.0,15284460.0,101.95,3.47
26-05-2026,13950407,18237407,1490,15030410.0,38456.0,0.26,-3287036.0,-18.02,-3079036.0,-16.88,231884.0,-3518925.0,1207964.0,8.66,4495000,32.22,208000,1.38,4287000,30.73,25532863.0,10502453.0,69.87,30276413.0,15246003.0,101.43,3.59
27-05-2026,13950407,18237407,1490,15126173.0,103981.0,0.69,-3191273.0,-17.5,-2983273.0,-16.36,263835.0,-3455106.0,1303727.0,9.35,4495000,32.22,208000,1.38,4287000,30.73,25531455.0,10405282.0,68.79,30263680.0,15137507.0,100.07,3.9
29-05-2026,13950407,18237407,1490,14926249.0,-199924.0,-1.32,-3391197.0,-18.59,-3183197.0,-17.45,236858.0,-3628054.0,1103803.0,7.91,4495000,32.22,208000,1.39,4287000,30.73,25531453.0,10605204.0,71.05,30858989.0,15932740.0,106.74,3.24
01-06-2026,13950407,18237407,1490,14758700.0,-165149.0,-1.11,-3558746.0,-19.51,-3350746.0,-18.37,191170.0,-3749915.0,936254.0,6.71,4495000,32.22,208000,1.41,4287000,30.73,25527110.0,10768410.0,72.96,30854645.0,16095945.0,109.06,2.69
02-06-2026,13950407,18237407,1490,14905552.0,146852.0,1.0,-3411894.0,-18.71,-3203894.0,-17.57,219848.0,-3631744.0,1083106.0,7.76,4495000,32.22,208000,1.4,4287000,30.73,25519324.0,10613772.0,71.21,30846859.0,15941307.0,106.95,3.16
